Product_ID,Product_Category,Price (USD),Cost (USD),Profit_Margin (%),Units_Sold,Advertising_Spend (USD),Competitor_Price (USD)
P01288,Electronics,415.5642380882627,279.6109409289958,32.71535052792282,176,2997.3787064210187,396.9455501020076
P01289,Industrial Equipment,129.8827979122299,115.15880442521163,11.336369191067334,338,3808.0381095328894,121.57159507530756
P01290,Industrial Equipment,170.72064743951867,116.24130558827615,31.911395995931287,120,3566.3080425634016,172.65340655676573
P01291,Industrial Equipment,457.23094858143645,254.72987912970274,44.28857453328461,186,1977.3088166481537,488.5755416838229
P01292,Furniture,219.44417863875432,143.9057587206136,34.42261279689307,193,4487.237930491315,204.2072115616621
P01293,Furniture,610.7867634354023,537.9082747388852,11.93190374437852,438,7631.954194355092,553.7068274820307
P01294,Industrial Equipment,720.5184722235392,452.4051472735153,37.21116602640583,403,9236.842945030394,684.0331093102277
P01295,Home Appliances,820.5280291981746,695.1835635056005,15.276073605317483,429,7346.610011491468,899.2528760259419
P01296,Furniture,280.1352198203291,238.81535128207298,14.749972732724407,456,10704.605893880793,298.55456287148877
P01297,Automotive,250.73432403316278,160.48867460214018,35.99253902672155,348,8555.479145899792,255.54170605900674
P01298,Furniture,194.11105630096023,103.52002093022107,46.66969367797471,419,9976.831126549023,210.77544837173755
P01299,Automotive,672.787224589273,531.3829341975037,21.01768363364727,394,4838.02041310224,665.4241223672443
P01300,Furniture,735.828153838211,459.60188487164874,37.53950803944056,490,11337.55369961591,806.9504485539528
P01301,Industrial Equipment,128.42753034307782,104.43334366208953,18.683055429697102,484,7550.279478715663,123.19544528682462
P01302,Automotive,942.5910216193208,638.1925050682793,32.29380606958267,318,3363.1767168209612,893.6339278448339
P01303,Home Appliances,146.77415528632517,101.87692412151662,30.589330306295132,433,7922.433618558342,150.82653690875503
P01304,Furniture,587.1667017709634,476.28835114033984,18.883623730058517,457,8532.583959626741,572.8579152184702
P01305,Furniture,738.1544675058248,481.9745141663321,34.705466757534886,188,3636.5747414051993,756.8099253755387
P01306,Industrial Equipment,883.8722113714771,598.6032843376332,32.27490618708341,101,2433.7448140892466,849.4004028784464
P01307,Automotive,742.678238919185,483.09450939719477,34.952381249215115,66,1067.673828068046,760.1933035841569
P01308,Industrial Equipment,821.5552747628126,531.4938525654618,35.30637938890881,214,3489.400596084789,784.7079062624829
P01309,Automotive,405.50517328852544,288.06220976703594,28.962136923941628,62,695.0847977391632,369.0885434795286
P01310,Furniture,833.3426023718611,686.2741147369325,17.64802221995396,239,5673.0054124431745,902.0326833797691
P01311,Furniture,172.1033617462076,110.9562979351535,35.52926752309736,389,8307.686991088764,185.293542442419
P01312,Furniture,905.3349904544749,642.5179521927356,29.029811178490526,402,6829.377906058056,990.5809980500267
P01313,Furniture,592.8331385383626,455.4683234474129,23.170906982295953,411,9906.653406700656,618.5060356299996
P01314,Electronics,835.5679929662443,507.83798743267465,39.2224221478538,401,8319.609148799556,866.1031865167874
P01315,Furniture,507.08645606647013,309.8344502794673,38.899087803904294,313,6067.4733611495785,513.0703876067276
P01316,Furniture,679.2199256768724,593.2070807435114,12.663474919061818,361,7301.763205233334,628.4064528440904
P01317,Automotive,573.7623948425019,452.93596923956824,21.05861706675645,270,6136.279876442105,538.1013763980554
P01318,Furniture,758.4305695797987,554.3176926306653,26.912532951067647,153,3549.6079699982747,726.4960447930185
P01319,Furniture,173.4669838275306,131.6767095957443,24.091197823175527,388,6122.312676531965,187.00283331487606
P01320,Automotive,154.31687559150743,78.96699720226997,48.828022275863276,247,3165.272215152297,144.22361135421568
P01321,Furniture,322.39291060913183,240.90526095399449,25.275881377532126,349,4583.306584709821,349.65917331746675
P01322,Furniture,243.5902121018695,171.4396558495219,29.619645071031925,493,11234.394135003597,244.70028841124775
P01323,Industrial Equipment,884.6052099329816,635.4118089873488,28.17001280882258,408,11202.646011859748,922.7440144615483
P01324,Electronics,297.2925886222399,191.38791026753808,35.623046926767316,417,7585.198961401902,274.1183035253351
P01325,Automotive,978.2787302372182,521.0210375994467,46.741044091482316,218,2919.1078990364563,933.0888169110385
P01326,Industrial Equipment,403.20621259399616,232.7853383492146,42.266430655517915,198,4976.145893243664,440.18172287573685
P01327,Home Appliances,263.9061241198293,232.3160029764646,11.970211471493132,298,7941.637267539913,251.56323189363113
P01328,Home Appliances,810.7286564282313,537.9021070152038,33.65201750916265,305,8421.552903037895,777.7355219803085
P01329,Electronics,692.8369979507885,475.7526416474166,31.332673766765435,91,2014.4332006229945,650.9338539389537
P01330,Home Appliances,548.3761448078251,285.74998894529637,47.891608405862435,251,6830.857368128185,507.69471412247754
P01331,Electronics,599.8271958438681,308.92689637225124,48.49735081824078,293,3020.331656507669,567.8273316559826
P01332,Home Appliances,747.2816004450375,588.0154000459544,21.312742118129687,206,2501.811503290437,768.5532539657097
P01333,Home Appliances,305.6092671981688,218.58331999320345,28.47621343515555,498,5902.0576278389035,302.881260346695
P01334,Industrial Equipment,996.7005244510677,701.1612707294337,29.651760631349333,450,10913.442158292597,1007.4162185051256
P01335,Home Appliances,977.3138459321049,583.7005109131786,40.275018783093245,335,3816.1979497419793,903.5002296205238
P01336,Electronics,685.2931177122432,546.795579174979,20.20997073480311,331,6595.9321457269525,726.7007821099252
P01337,Furniture,279.5882058362306,158.60888824170263,43.27053683566032,486,9454.71105474473,295.4741113607708
P01338,Furniture,712.2054181881622,410.2117305091043,42.4026102535592,430,6972.050302600871,644.0601667081488
P01339,Furniture,164.97856808125826,112.89233777128743,31.57151314606899,287,7866.125675467652,161.13506549910414
P01340,Electronics,127.58725198522546,78.40389035484145,38.54880551552237,68,911.7891545567945,116.58337721127661
P01341,Electronics,331.91459966009234,198.81193036872327,40.10148075067414,102,1739.0240801744492,351.30543422667535
P01342,Furniture,516.3606610653846,391.45046520702437,24.190494217866725,134,3414.7796200614503,540.8640071512973
P01343,Home Appliances,881.4452548675424,670.2410097840627,23.961130191258224,322,3415.9197046927507,952.3113545131322
P01344,Furniture,754.4521627896772,626.0495560218642,17.019317208002825,479,11236.86483436021,714.6780421355534
P01345,Automotive,768.4358690799829,512.6108328136046,33.291657321080976,409,10768.133401637648,761.7191068737703
P01346,Electronics,482.94400100326783,255.5904030111767,47.07659635895399,262,7505.083475511996,452.46906360981575
P01347,Automotive,411.34149329226665,250.6988824211288,39.053344603141696,486,13377.603345577232,400.7482104248082
P01348,Automotive,433.9348866861424,387.0708671927157,10.799781472127327,410,6718.9497580362195,435.8653112557839
P01349,Electronics,988.884607362452,730.2946745034203,26.14965699069191,153,3324.274272448235,900.5437460601793
P01350,Furniture,136.09827227123424,106.68673253891365,21.61051660795919,241,2782.5546369852455,141.9469706023148
P01351,Industrial Equipment,880.3283465102037,442.75509565031984,49.705686814983416,478,7245.237233918962,887.9508209802715
P01352,Automotive,620.8078677151541,439.0864121111774,29.27177071269917,226,2685.8851519387335,661.6519369232003
P01353,Furniture,494.7538772706314,254.8039181643642,48.49885369872787,196,3195.5341774035383,472.1713808897483
P01354,Industrial Equipment,752.7318943736228,547.7570415397294,27.230791516342073,429,11799.106291475895,813.4504262956608
P01355,Automotive,538.0020472822325,467.15166451392,13.169166014556971,130,2202.6337831531605,591.661753101885
P01356,Furniture,886.0809142734945,786.2795405582449,11.26323477998368,242,5139.586818526904,960.3873829997224
P01357,Automotive,910.6316776101327,652.213594655491,28.377892984443033,86,1605.415058757698,961.2432159027685
P01358,Furniture,479.5488341861099,327.6670491639244,31.671807789911373,426,8169.968787025225,509.5080532369564
P01359,Home Appliances,349.1450175115464,306.5517127238137,12.199316230060235,375,11021.790388774187,354.2945044824675
P01360,Home Appliances,633.1152957340261,487.14672306458715,23.05560672013219,203,3232.387141151263,593.8816299912004
P01361,Electronics,921.1270110550219,484.47569727984677,47.404028818463615,179,4035.8216008929535,953.7424024840719
P01362,Industrial Equipment,289.5959701050999,198.74688523950078,31.37097689330009,108,1987.3353662916056,301.9184525099636
P01363,Automotive,660.6699252071345,393.8240259556466,40.39019926142784,273,3063.8581485203667,724.805798070625
P01364,Automotive,668.4041980832685,459.80977133521833,31.207827142052736,298,5896.4117564804465,673.9253927176867
P01365,Furniture,759.8017201737529,518.3262701230187,31.781377119745542,289,7591.124441880726,725.0588770399565
P01366,Industrial Equipment,218.41091661453382,160.06417030132883,26.71420788741033,423,5065.450115047083,226.43413338053955
P01367,Automotive,744.2424682138798,478.33073423630105,35.72918038602995,438,4989.624583191667,815.5968368600027
P01368,Industrial Equipment,918.1292685990769,519.3932373441036,43.42918202176288,342,4470.839599489944,858.8573969361067
P01369,Industrial Equipment,261.71479798321775,183.5897310171813,29.851222616401753,336,8496.768748536137,252.60701406339493
P01370,Home Appliances,313.7889924314899,261.0979068527743,16.791884626169512,253,6193.416643772374,316.41734888876977
P01371,Automotive,974.2555846374756,745.8948409037117,23.439510877295906,148,3152.4525959620873,909.9965378978925
P01372,Automotive,262.8792574385408,167.0195860534642,36.46528536299136,399,7726.446704659206,237.75960073804887
P01373,Electronics,868.9465840326212,759.6411059803831,12.5790790896457,225,6247.466166161799,840.6159922537533
P01374,Industrial Equipment,543.0500708032314,469.67478986326057,13.51169715003271,311,7878.860464244261,582.732998728148
P01375,Furniture,322.5079669628593,188.26059415034743,41.626064024636044,320,8396.430408331553,293.0609512851776
P01376,Home Appliances,883.6749111452602,455.77038798414907,48.42329659518549,192,5042.927237186512,871.1141896536132
P01377,Electronics,500.77472950239894,398.8788319120498,20.347651665969497,238,5439.333656588856,527.0354337298747
P01378,Home Appliances,563.3356185367212,468.1567446621457,16.89558954603387,321,6150.453888108372,614.3943982448956
P01379,Furniture,423.3100324597891,375.5377285617137,11.28541736194579,69,1883.2552985681975,464.4113538419882
P01380,Electronics,633.6557662914347,542.3678680137316,14.406544236467573,382,10894.696670488835,623.7668559065221
P01381,Home Appliances,247.1714853265205,182.95977092237916,25.9786092717434,349,3656.1661819432343,269.4359163284052
P01382,Furniture,451.9733829865846,321.81451105880126,28.797906431504778,475,5239.7712960293875,409.97773132305883
P01383,Electronics,972.4710901017588,497.0653920392419,48.88635794949655,95,2771.612264126031,1020.3005126557475
P01384,Furniture,332.3200894310148,198.94760170518458,40.13374212620889,144,2238.222567871281,341.80756443008784
P01385,Electronics,691.062998087163,472.5805983626388,31.61540993068294,467,12827.270566325571,656.4437628767996
P01386,Automotive,392.6710578022254,295.0536454125682,24.85984399665729,113,2008.6769688527697,393.2458104829062
P01387,Automotive,796.1258131179405,575.5199341238034,27.709926667263566,462,5720.4845323104455,737.141446769555
P01388,Home Appliances,217.78629464651485,173.58752350882656,20.29456041273237,180,2089.5955207536035,233.97204796790328
P01389,Industrial Equipment,972.8389405706903,595.2867361456902,38.809322764518356,58,761.5491629333296,945.1904853885226
P01390,Industrial Equipment,508.41058724527534,369.0964484315751,27.401895693901075,252,3779.461702131518,521.2270558949743
P01391,Furniture,312.44541701181754,167.23856450294605,46.47431026436831,458,9054.828122006367,291.1226599067581
P01392,Electronics,166.1470725970114,110.56526260956963,33.45337905667172,347,8338.395429926537,156.3831024188888
P01393,Automotive,252.78211457878666,202.24195394077253,19.99356668181596,223,6629.337651124438,277.653668917212
P01394,Industrial Equipment,567.7965537004159,441.38252281418335,22.263965862838226,122,2297.2764536255772,596.5368702108661
P01395,Automotive,403.30285878815766,361.463048569785,10.374290513112834,133,2708.3719466326725,440.5657739400764
P01396,Furniture,845.9950292943486,517.0353191554348,38.88435496048976,108,2207.121914987832,811.4532494009799
P01397,Furniture,487.79877129562533,341.105836851691,30.072428033040826,70,1455.2080976831103,455.0736079692672
P01398,Electronics,323.84284532886693,204.60784939202145,36.818783449040126,455,9261.439979650606,324.0415853176214
P01399,Industrial Equipment,655.4304879436271,443.22912958672816,32.375875437633006,206,2096.1519908551013,654.7315738673651
P01400,Furniture,736.0994951969012,620.3699708007608,15.721994805224474,368,3692.6946907284278,688.2451537699536
P01401,Furniture,250.33771711085487,193.68219371911343,22.631636992460535,378,4518.357365033489,262.0144480377722
P01402,Automotive,250.8572946594859,213.97537131276215,14.702352346096742,110,1323.4245275441936,243.92247190511327
P01403,Home Appliances,133.00428424018867,77.32928183953835,41.85955566672454,113,2723.067014237839,124.661330645604
P01404,Industrial Equipment,762.7618135590765,647.8475108342252,15.065555286342486,374,5272.771923219678,737.1304834218363
P01405,Electronics,697.4240748596246,365.38389694195905,47.609509032864636,217,6053.059214639359,706.303496799568
P01406,Electronics,527.1677881748325,450.96026098413677,14.456028782513904,252,7200.175901068178,551.0454242555239
P01407,Automotive,859.7534040722774,543.0456228690549,36.83704882157089,178,5254.1802829093995,856.6395296009154
P01408,Electronics,825.1031376550478,516.3784661864928,37.41649466343734,294,8461.798072735679,829.3268389381758
P01409,Furniture,626.8189279570769,441.80418904466717,29.516456932053448,155,2392.8537979474263,581.5558236836945
P01410,Industrial Equipment,881.4441524619327,772.3884223297506,12.372392491070721,370,7472.348650805993,954.5495305945533
P01411,Electronics,285.25708903309146,148.08053371616424,48.08874541274378,171,2310.055998073538,309.71641237654296
P01412,Industrial Equipment,200.7276574579551,128.64482813301038,35.91076099717019,367,9587.578868965658,208.09141541997627
P01413,Electronics,342.77465036529065,288.83179075609814,15.737120452666579,231,6414.554477765724,309.70590533532317
P01414,Home Appliances,151.37817048038337,99.67068612208979,34.15782090258133,152,4107.918071464445,152.50061587547142
P01415,Home Appliances,578.0525752009288,335.0755506104693,42.03372409611732,365,6813.578725486895,592.9916471170568
P01416,Industrial Equipment,942.9451230654654,631.6956021699494,33.00823274674352,351,8835.890670501203,1036.231480493883
P01417,Home Appliances,135.4091866016587,88.58753354851805,34.57789994033322,310,3704.9908513728706,148.84359118223648
P01418,Home Appliances,209.8989226090241,181.8074110751946,13.383351941331867,162,1750.3930568063722,224.91136521056745
P01419,Furniture,506.9791254550918,408.00349211490857,19.522624970276112,455,11404.451370209725,462.7534090124486
P01420,Electronics,940.4875157751144,660.2657075679759,29.795377770239746,486,8994.453266474806,1025.7476731197141
P01421,Home Appliances,384.54049447907545,344.29764982180853,10.465177331137152,119,3559.407250080175,393.2050568167673
P01422,Industrial Equipment,556.5113278195531,381.82855060376363,31.388898748963072,209,2496.5226222761257,590.0007070520942
P01423,Furniture,137.41557314535288,71.90890053304052,47.670486767189,289,7835.5279992736505,134.86494359487182
P01424,Home Appliances,233.50888086587997,141.25179377968988,39.509027127400614,60,1175.97967863479,225.08712487428733
P01425,Industrial Equipment,987.9671106629622,666.312872286555,32.557180791227495,187,4963.5417311845,980.7043955857002
P01426,Electronics,968.606826792441,545.0941945520527,43.72389503415519,216,5689.9898589750255,900.1988753018811
P01427,Home Appliances,104.44598284096865,91.81073979038085,12.097394947038273,296,8382.672648063497,101.46020931713555
P01428,Industrial Equipment,956.630606880915,771.7517540426084,19.326044087289073,403,6430.671090965988,1025.052176047828
P01429,Industrial Equipment,675.2079440339503,410.0638316215594,39.268511982889095,80,2319.678965539205,612.812043591215
P01430,Automotive,881.1264650680199,648.7926365999306,26.367818659283373,61,795.0336916362967,819.6023465722042
P01431,Industrial Equipment,509.26587007047317,401.5967081180429,21.14203371561711,292,3398.697661145985,471.08276104418013
P01432,Automotive,564.0364257213253,494.38445392761776,12.348842843728077,157,2925.272724549176,553.1026408292568
P01433,Electronics,539.9619222312282,460.40076825471607,14.734586032983563,385,10228.086858542189,593.6327226969823
P01434,Electronics,700.1778317914939,494.3793862370619,29.392310954471455,471,9169.627050567056,654.4363245521979
P01435,Furniture,225.6861292806816,182.77440515963107,19.01389520827929,372,9889.892880827025,209.68419956572438
P01436,Automotive,126.97623088541016,92.03972426391847,27.514209846896602,243,5976.277876160323,137.51667332028404
P01437,Industrial Equipment,377.13694743207185,271.9464968862785,27.891844398178396,357,5065.318677031985,405.95402057874975
P01438,Furniture,734.212686462982,400.804343824094,45.41032166647232,182,5273.929114634048,665.52567555023
P01439,Furniture,281.66810691065353,155.04563559274797,44.95449367935392,444,4979.736777429102,295.8476151710208
P01440,Electronics,706.0891899924255,502.60377951819993,28.8186553991017,330,9228.646069789047,728.0437202378448
P01441,Industrial Equipment,972.9208414965434,591.0928209830861,39.24553820083973,340,5470.215453134543,1025.0189643015162
P01442,Automotive,184.51064421047653,93.80793507530788,49.158523901581255,212,4240.627872617052,184.30777308904044
P01443,Electronics,705.3419064026136,556.6104660419162,21.086431843991498,327,6032.181247462804,774.6599773440031
P01444,Furniture,499.375197374114,256.17679894072273,48.70053613239341,470,6315.2448350190125,453.81690036131334
P01445,Home Appliances,881.3280289397549,650.5176804873655,26.18892635583781,488,8375.513416080525,834.5068757027293
P01446,Furniture,259.43481050264734,185.67166117277299,28.43224823490742,252,3492.389558915688,254.06689604959965
P01447,Home Appliances,723.3633570035481,642.0036972580598,11.247412376887825,145,2041.2707788355192,716.0975976466159
P01448,Electronics,854.3037606832992,592.6179227084323,30.63147442609433,272,3737.589187983509,926.2989120344099
P01449,Automotive,950.1527975266209,499.2488318437407,47.45594254488811,286,5657.179415582518,961.5554604049837
P01450,Industrial Equipment,714.9232254606812,515.2274292871583,27.932481287741524,166,4309.132140137568,649.8810825988496
P01451,Home Appliances,547.4572876075846,457.9143350768391,16.356153175355946,241,5152.4355627291825,537.3690691813471
P01452,Industrial Equipment,656.0625161810924,589.6294379701473,10.126028628742398,325,9055.842825580472,645.1050141438137
P01453,Electronics,882.0144860308465,592.8348082787235,32.786273052437096,155,3523.287914587845,964.1284361944903
P01454,Electronics,613.5487719749467,385.3819460370717,37.18805030013031,53,1260.7005225705607,625.7212226508443
P01455,Electronics,127.34835372715318,109.85849877082973,13.733868121920034,67,1564.5936878341843,130.80334184583634
P01456,Automotive,937.85382595628,540.6697779533661,42.35031483695515,356,6760.149455468238,977.8538602074359
P01457,Home Appliances,720.574075928405,537.6718866639914,25.38284339868293,69,1641.2875746361142,759.490742000802
P01458,Industrial Equipment,708.8620471995218,469.4692465210736,33.771423032762094,171,1948.4004929238472,728.0085628195665
P01459,Furniture,294.1076371579454,151.88687349334822,48.35670540177778,186,5058.647475526267,278.64900747399366
P01460,Electronics,692.9969232093915,442.76639926866875,36.10846102777208,129,3296.7553300853065,744.8394567648857
P01461,Industrial Equipment,454.4779650887426,275.45519022057505,39.390859099893014,203,3025.633630420616,475.5766319982283
P01462,Industrial Equipment,686.1096793373429,531.3483523200127,22.556353842260528,407,10321.784177628231,719.299615531551
P01463,Automotive,195.93372727719165,172.3268870857795,12.04838009232328,74,758.7110500720273,215.39216982176623
P01464,Home Appliances,692.0607741427324,420.232364672983,39.27811250485449,218,3127.1950560166383,733.9341237259774
P01465,Automotive,999.4723531935999,824.1512852929544,17.541362433932722,108,1220.6964355291352,1065.2678986872913
P01466,Automotive,143.39083497450042,74.87065363718382,47.78560732246362,350,8961.588416325263,156.33631773645536
P01467,Industrial Equipment,979.4567657991855,700.5548885404673,28.475159598407473,90,2260.573472121097,911.1169329581255
P01468,Home Appliances,466.2171646505835,246.2652425927898,47.17799745160421,87,2285.7266814151853,466.00525743164087
P01469,Home Appliances,883.6781053035332,771.9928542090928,12.638680354774417,166,1674.8792218407557,897.9171682548637
P01470,Home Appliances,804.1469356524461,648.5770813836444,19.34594877770439,324,6487.988068876084,776.6894558149944
P01471,Electronics,610.314634888001,465.77990137656985,23.682003551816315,319,7686.854940160606,651.7432004697495
P01472,Home Appliances,764.6042883261939,634.284026773758,17.044144735013433,176,2307.0119731613345,804.7337219364455
P01473,Industrial Equipment,890.6640051712131,676.0210324056733,24.09920817719347,454,10440.099805814632,930.0105259344007
P01474,Electronics,463.72628948592967,411.5931407508908,11.242224113028351,448,5233.626489814784,509.83454248974243
P01475,Furniture,394.32984540691484,309.77889358687884,21.441682085409138,52,708.5788903484856,375.35322424173614
P01476,Automotive,700.8340470072262,609.6299176850534,13.013655616710126,342,6674.45021456307,733.8373387250032
P01477,Home Appliances,827.0613477471327,584.6105937013035,29.31472431957448,422,9736.0898886285,835.5642786063142
P01478,Furniture,786.0566212989542,429.83601342662445,45.317423480725495,479,6187.426236218324,756.6564030279104
P01479,Home Appliances,818.032283972771,581.8427131060673,28.872891143079322,65,890.7903300802193,762.5021045022296
P01480,Automotive,492.0249833316397,270.9823321110124,44.925086877476275,447,6297.750521567027,530.9819309985248
P01481,Industrial Equipment,836.0507945575195,616.1672548929927,26.300260832943806,314,4639.041053509584,852.0119209900727
P01482,Industrial Equipment,208.18814983354758,144.2738099482858,30.70027757889349,288,4184.950167511437,221.71762472889787
P01483,Automotive,590.0401881647646,441.95789603598536,25.096984086688735,312,5585.730437025253,595.3912607432845
P01484,Furniture,105.18279444830941,53.014105041401265,49.59812075780674,447,10314.879478480303,99.29207581503266
P01485,Electronics,392.1272469102433,226.6245296869041,42.20638033378544,183,3433.1963262721592,379.3869395749891
P01486,Electronics,429.8153813842581,299.38024148333096,30.346782723514764,262,6686.103281849414,419.6320958639675
P01487,Home Appliances,456.55542244832986,401.86073326415277,11.979857536434604,64,1560.663687614227,499.73961307095976
P01488,Automotive,725.920486020876,474.3481074170853,34.65563838579367,485,6077.311066276034,654.1462998548892
P01489,Automotive,449.7022911433112,301.18757453703495,33.02511895785462,377,4138.265839838409,493.38331580022736
P01490,Electronics,503.8242603602776,395.94462155059665,21.412156439735107,467,12869.974207756322,552.2379059484176
P01491,Furniture,313.7897177868947,232.68044245768013,25.848289708555285,409,4743.018124484304,344.92712109493397
P01492,Automotive,435.9266124664061,270.0872518291994,38.04295399606667,178,2308.0874833621783,433.88544529535943
P01493,Industrial Equipment,304.54266453683636,202.31578016502752,33.5673441773029,401,4187.508869976106,332.79258842572915
P01494,Industrial Equipment,165.87633139159928,97.38266328745036,41.2920080457107,171,3858.9103693213956,162.41280644979284
P01495,Automotive,643.1037340432401,570.0526700346346,11.359141634791662,290,6277.749266318422,582.1753712345998
P01496,Furniture,701.3915186995147,387.3460982597127,44.774624737705615,164,4877.044025907639,662.7234095826142
P01497,Industrial Equipment,657.5413114086531,426.5698744858386,35.126528617343226,246,6823.7073898804865,716.1014467809485
P01498,Furniture,517.1446394205151,263.9173140989433,48.96644111119956,271,4936.770021946531,466.8538429527975
P01499,Electronics,441.80720216130686,260.09711181181996,41.128820322658136,263,4584.541523199934,445.87131021871744
P01500,Home Appliances,877.0002846146427,712.2895065044854,18.7811544647938,453,7219.4794305766645,802.560779148769
P01501,Electronics,567.1736066225963,329.22731613546705,41.95299070844483,129,1683.209853697734,542.9435620225648
P01502,Home Appliances,531.2636898667579,282.6457563937093,46.79746389884137,312,3981.6420171965365,487.49742746409777
P01503,Industrial Equipment,123.07785922579211,84.89680228414953,31.021872806219058,184,2326.8040454753477,131.9278618291913
P01504,Home Appliances,407.1230448635407,205.18500451180097,49.60123061061926,355,4360.214776026128,414.53844178547223
P01505,Home Appliances,442.17605690727135,236.0806540230072,46.60935382294667,291,4309.780086800225,477.73642720091993
P01506,Automotive,458.94050280721046,377.7311404665422,17.694965217481,435,7018.017083724112,476.22908522767835
P01507,Home Appliances,622.1551323045991,503.06800652853957,19.14106620561574,352,10289.515956113968,680.7657705984221
P01508,Automotive,580.2422920541906,502.5220447068973,13.394447183804163,319,6880.659341392031,581.3885786618503
P01509,Home Appliances,647.1145835141001,544.7450519233519,15.81938256357001,336,9996.643604729248,665.0669115833964
P01510,Automotive,788.3949353879154,609.6423293095814,22.672977470407268,99,1727.484556694833,800.4272328131077
P01511,Industrial Equipment,831.6871648444841,433.25340870888175,47.90668570797349,238,4558.302771125739,829.0690850826009
P01512,Industrial Equipment,746.310768603845,606.8547258179545,18.6860552805337,346,5706.084321423732,797.9494085867544
P01513,Home Appliances,959.9713263594413,804.6521169932645,16.179567566377575,63,860.4384401296563,987.719323595792
P01514,Furniture,116.40932440872547,95.41290729891789,18.03671416912183,438,5634.122840131594,123.42443584630318
P01515,Industrial Equipment,276.2001871151915,194.2768954360873,29.660838587678956,281,8121.345091680016,292.01894168971745
P01516,Electronics,106.8065874803279,63.35347398178198,40.683926454020735,310,9218.226227152285,100.20690506513974
P01517,Electronics,682.7272427391428,572.2155427722557,16.186800972450936,241,2626.463773172086,703.2313896422909
P01518,Automotive,908.2274940549883,718.2854496116022,20.913487610394462,462,6009.195882521523,853.6699086803105
P01519,Furniture,319.1340669186693,284.7647543627925,10.769553024445925,252,4654.561425197154,324.45214753457793
P01520,Automotive,934.331090316676,525.3529190045525,43.77229608976268,310,4255.267553335326,967.4876387524174
P01521,Home Appliances,154.24065126060475,91.0429865328631,40.9734166779178,162,2798.972475351102,169.57942351486133
P01522,Industrial Equipment,940.9924241249629,550.2163938553524,41.52807400473989,423,5322.155119812498,852.6411357238054
P01523,Furniture,416.460418515671,340.25478658339335,18.29840929514652,401,7671.224288908757,382.4141457918983
P01524,Automotive,191.27874560429487,109.9399300858549,42.52370814199528,85,1311.8808474877408,175.0975850158518
P01525,Automotive,537.284583267693,282.9684111887707,47.33360680706775,128,2180.8769427421717,526.3628004772853
P01526,Electronics,331.09891094845716,297.79841370475447,10.057567736574843,324,3851.1459814786044,352.3944222007875
P01527,Home Appliances,356.3856117657306,181.73060471614488,49.00731154219403,497,9225.59282405881,380.908957094174
P01528,Automotive,376.56096843365793,314.0886090855821,16.59023759364538,327,9700.504775688667,394.40842164641265
P01529,Electronics,822.7233080493971,531.5999806375438,35.38532633797388,211,3497.675457838623,888.0275040516298
P01530,Furniture,585.245149007729,489.64312056513285,16.335381609687392,361,9937.819364362382,564.5110773337717
P01531,Automotive,380.1769292404033,274.43003071718454,27.815180351554197,66,1773.0228669432643,348.86210870638683
P01532,Electronics,649.3004049798266,558.8220114690943,13.934750820545602,253,7347.415596583885,591.9221214067665
P01533,Home Appliances,744.5356068008742,648.1012662624083,12.952280543414929,489,12617.271029972184,796.9706764161267
P01534,Industrial Equipment,345.3616006601804,173.93766531018034,49.63607274876895,66,1530.6678117176357,361.2783701538187
P01535,Furniture,472.19419137281636,250.34077227143987,46.983512960288465,251,6810.0539100218375,490.95119013605347
P01536,Automotive,209.69748400325278,125.84858027733004,39.985650817165784,259,2981.839445805071,202.9735903166203
P01537,Electronics,263.0344145812123,201.93840277594776,23.227383345459923,451,8684.732527933245,256.7166009000031
P01538,Automotive,713.0060685684846,609.8404209455867,14.469112139539767,478,14237.289641159963,778.3336138081924
P01539,Industrial Equipment,263.2945129260643,180.08733327911514,31.602321948241485,127,3224.78438428862,240.32494943738544
P01540,Automotive,572.6470453003542,425.3560672946596,25.721075349029395,105,3070.3582938781688,603.9973793728265
P01541,Automotive,738.1416355501894,424.72665363248893,42.46000588817755,129,3301.456638824376,710.0381215917614
P01542,Electronics,196.18923078526944,161.26494497139538,17.801326644732583,355,9761.661968839224,178.10272681573682
P01543,Industrial Equipment,610.5809976660132,541.5433641532394,11.306875545861205,107,2581.9734131288283,640.20273771023
P01544,Furniture,330.9065053312274,201.00570635620016,39.25604268341611,67,1689.0726859191013,319.71603393058416
P01545,Electronics,966.6341877138218,674.6433665709561,30.206961935978143,257,5259.134970575034,1009.5812649803387
P01546,Industrial Equipment,535.1910820479322,286.0309707694323,46.55535557974505,184,5241.194738996009,557.4180368465288
P01547,Industrial Equipment,825.3932947976423,597.2997062468639,27.63453374148126,381,10096.796498950016,831.1358655435331
P01548,Automotive,595.2038879406356,417.3054077220453,29.888662326132774,59,1585.784259485446,628.2226009239115
P01549,Home Appliances,139.07127956933726,77.57042645184582,44.22254063379689,118,2768.3014782728037,141.3253002566672
P01550,Home Appliances,669.8362380346201,453.3629066801989,32.31735147527699,390,6275.723587280542,641.2525644699506
P01551,Furniture,956.2630079859913,605.9282718275597,36.635813916537465,436,4670.691815802014,1001.0381683882728
P01552,Automotive,641.450638131698,454.6168182503835,29.126764987792424,132,3790.1295416411976,652.8863964872396
P01553,Home Appliances,837.2699734841112,614.7753027001858,26.573826582848035,158,3432.14030222537,755.6742102963091
